STATE,SIC,ENTRSIZE,FIRM,ESTB,EMPL,EMPLFL,PAYR,PAYRFL,RCPT,RCPTFL,STATEDSCR,SICDSCR,ENTRSIZEDSCR
26,----,27,190878,206670,2008105,,54632918,,276586479,,Michigan,TOTAL OVER ALL INDUSTRIES,< 500 employees
26,----,29,762,3364,187089,,5276867,,28914884,,Michigan,TOTAL OVER ALL INDUSTRIES,500-999 employees
26,----,30,354,1647,103792,,2976591,,18632154,,Michigan,TOTAL OVER ALL INDUSTRIES,"1,000-1,499 employees"
26,----,31,427,2156,131630,,3691171,,25325597,,Michigan,TOTAL OVER ALL INDUSTRIES,"1,500-2,499 employees"
26,----,32,1405,21471,1413844,,53789207,,354592599,,Michigan,TOTAL OVER ALL INDUSTRIES,"2,500 + employees"
26,07--,01,4011,4066,21242,,512495,,1646547,,Michigan,"AG. SERVICES, FORESTRY, FISHING",Total
26,07--,02,1218,1218,0,,31279,,143275,,Michigan,"AG. SERVICES, FORESTRY, FISHING",0 employees
26,07--,03,1571,1571,3339,,82163,,327169,,Michigan,"AG. SERVICES, FORESTRY, FISHING",1-4 employees
26,07--,04,666,666,4453,,89126,,281796,,Michigan,"AG. SERVICES, FORESTRY, FISHING",5-9 employees
26,07--,06,278,278,3244,,70315,,212568,,Michigan,"AG. SERVICES, FORESTRY, FISHING",10-14 employees
26,07--,07,110,110,1811,,44305,,116491,,Michigan,"AG. SERVICES, FORESTRY, FISHING",15-19 employees
26,07--,08,3843,3843,12847,,317188,,1081299,,Michigan,"AG. SERVICES, FORESTRY, FISHING",< 20 employees
26,07--,10,53,53,1140,,29864,,76553,,Michigan,"AG. SERVICES, FORESTRY, FISHING",20-24 employees
26,07--,11,38,38,1020,,22038,,58278,,Michigan,"AG. SERVICES, FORESTRY, FISHING",25-29 employees
26,07--,12,13,13,410,,9254,,27932,,Michigan,"AG. SERVICES, FORESTRY, FISHING",30-34 employees
26,07--,13,13,13,481,,8834,,23110,,Michigan,"AG. SERVICES, FORESTRY, FISHING",35-39 employees
26,07--,14,14,14,534,,11339,,36125,,Michigan,"AG. SERVICES, FORESTRY, FISHING",40-44 employees
26,07--,15,1,1,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",45-49 employees
26,07--,16,1,1,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",50-54 employees
26,07--,17,5,5,0,[e],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",55-59 employees
26,07--,18,2,2,0,[c],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",60-64 employees
26,07--,19,4,6,0,[c],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",65-69 employees
26,07--,20,1,1,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",70-74 employees
26,07--,21,2,2,0,[c],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",75-79 employees
26,07--,23,1,1,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",85-89 employees
26,07--,25,1,1,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",95-99 employees
26,07--,27,3999,4005,17960,,439071,,1455613,,Michigan,"AG. SERVICES, FORESTRY, FISHING",< 500 employees
26,07--,29,2,11,0,[c],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING",500-999 employees
26,07--,31,1,5,0,[b],0,(D),0,(D),Michigan,"AG. SERVICES, FORESTRY, FISHING","1,500-2,499 employees"
26,07--,32,9,45,3089,,67537,,175642,,Michigan,"AG. SERVICES, FORESTRY, FISHING","2,500 + employees"
26,10--,01,430,470,6743,,294708,,1650391,,Michigan,MINING,Total
26,10--,02,52,52,0,,4689,,38236,,Michigan,MINING,0 employees
26,10--,03,188,188,383,,12765,,62360,,Michigan,MINING,1-4 employees
26,10--,04,59,60,390,,15574,,68794,,Michigan,MINING,5-9 employees
26,10--,06,29,29,298,,14295,,67338,,Michigan,MINING,10-14 employees
26,10--,07,23,30,380,,17779,,66618,,Michigan,MINING,15-19 employees
26,10--,08,351,359,1451,,65102,,303346,,Michigan,MINING,< 20 employees
26,10--,10,11,14,204,,8154,,126494,,Michigan,MINING,20-24 employees
26,10--,11,8,8,194,,7976,,38635,,Michigan,MINING,25-29 employees
26,10--,12,5,6,0,[c],0,(D),0,(D),Michigan,MINING,30-34 employees
26,10--,13,2,2,0,[b],0,(D),0,(D),Michigan,MINING,35-39 employees
26,10--,14,3,3,124,,4419,,13230,,Michigan,MINING,40-44 employees
26,10--,15,1,1,0,[b],0,(D),0,(D),Michigan,MINING,45-49 employees
26,10--,16,1,1,0,[b],0,(D),0,(D),Michigan,MINING,50-54 employees
26,10--,18,2,3,0,[b],0,(D),0,(D),Michigan,MINING,60-64 employees
26,10--,19,2,2,0,[b],0,(D),0,(D),Michigan,MINING,65-69 employees
26,10--,22,1,1,0,[a],0,(D),0,(D),Michigan,MINING,80-84 employees
26,10--,23,1,1,0,[a],0,(D),0,(D),Michigan,MINING,85-89 employees
26,10--,24,3,6,162,,5605,,33717,,Michigan,MINING,90-94 employees
26,10--,27,404,427,3345,,137757,,732240,,Michigan,MINING,< 500 employees
26,10--,29,4,6,0,[c],0,(D),0,(D),Michigan,MINING,500-999 employees
26,10--,30,3,9,294,,11224,,25156,,Michigan,MINING,"1,000-1,499 employees"
26,10--,31,2,2,0,[b],0,(D),0,(D),Michigan,MINING,"1,500-2,499 employees"
26,10--,32,17,26,2856,,136003,,852620,,Michigan,MINING,"2,500 + employees"
26,15--,01,25717,25822,169000,,6323176,,29835518,,Michigan,CONSTRUCTION,Total
26,15--,02,4654,4654,0,,181742,,1119307,,Michigan,CONSTRUCTION,0 employees
26,15--,03,12407,12407,26511,,745914,,4455954,,Michigan,CONSTRUCTION,1-4 employees
26,15--,04,4591,4592,29903,,836450,,3977346,,Michigan,CONSTRUCTION,5-9 employees
26,15--,06,1608,1608,18671,,609532,,2607428,,Michigan,CONSTRUCTION,10-14 employees
26,15--,07,790,792,13187,,474081,,1962887,,Michigan,CONSTRUCTION,15-19 employees
26,15--,08,24050,24053,88272,,2847719,,14122922,,Michigan,CONSTRUCTION,< 20 employees
26,15--,10,435,437,9480,,353543,,1420812,,Michigan,CONSTRUCTION,20-24 employees
26,15--,11,300,300,8015,,304125,,1198414,,Michigan,CONSTRUCTION,25-29 employees
26,15--,12,170,170,5322,,214088,,922576,,Michigan,CONSTRUCTION,30-34 employees
26,15--,13,129,132,4737,,202585,,785758,,Michigan,CONSTRUCTION,35-39 employees
26,15--,14,99,99,4081,,171176,,758923,,Michigan,CONSTRUCTION,40-44 employees
26,15--,15,69,70,3212,,127522,,523194,,Michigan,CONSTRUCTION,45-49 employees
26,15--,16,55,55,2836,,128227,,503663,,Michigan,CONSTRUCTION,50-54 employees
26,15--,17,44,46,2434,,90551,,418735,,Michigan,CONSTRUCTION,55-59 employees
26,15--,18,37,38,2204,,94361,,340986,,Michigan,CONSTRUCTION,60-64 employees
26,15--,19,30,30,1864,,72578,,326257,,Michigan,CONSTRUCTION,65-69 employees
26,15--,20,31,32,2229,,94258,,344943,,Michigan,CONSTRUCTION,70-74 employees
26,15--,21,22,22,1626,,76237,,455539,,Michigan,CONSTRUCTION,75-79 employees
26,15--,22,17,19,1358,,54733,,168167,,Michigan,CONSTRUCTION,80-84 employees
26,15--,23,20,20,1745,,80571,,424504,,Michigan,CONSTRUCTION,85-89 employees
26,15--,24,17,20,1410,,75613,,391031,,Michigan,CONSTRUCTION,90-94 employees
26,15--,25,7,10,591,,29126,,94066,,Michigan,CONSTRUCTION,95-99 employees
26,15--,27,25667,25710,161355,,5941855,,27870984,,Michigan,CONSTRUCTION,< 500 employees
26,15--,29,12,16,3452,,171971,,1109235,,Michigan,CONSTRUCTION,500-999 employees
26,15--,30,6,12,933,,38312,,134230,,Michigan,CONSTRUCTION,"1,000-1,499 employees"
26,15--,31,8,19,556,,26870,,83179,,Michigan,CONSTRUCTION,"1,500-2,499 employees"
26,15--,32,24,65,2704,,144168,,637890,,Michigan,CONSTRUCTION,"2,500 + employees"
26,20--,01,15032,16870,968940,,43795134,,221921740,,Michigan,MANUFACTURING,Total
26,20--,02,1062,1062,0,,80655,,699482,,Michigan,MANUFACTURING,0 employees
26,20--,03,3824,3826,8893,,230068,,1038888,,Michigan,MANUFACTURING,1-4 employees
26,20--,04,2629,2634,17793,,503714,,1917100,,Michigan,MANUFACTURING,5-9 employees
26,20--,06,1504,1511,17637,,551965,,2085315,,Michigan,MANUFACTURING,10-14 employees
26,20--,07,951,956,15945,,530547,,1863216,,Michigan,MANUFACTURING,15-19 employees
26,20--,08,9970,9989,60268,,1896949,,7604001,,Michigan,MANUFACTURING,< 20 employees
26,20--,10,735,744,15938,,554805,,1922683,,Michigan,MANUFACTURING,20-24 employees
26,20--,11,514,520,13595,,488583,,1871027,,Michigan,MANUFACTURING,25-29 employees
26,20--,12,424,435,13298,,465898,,1585637,,Michigan,MANUFACTURING,30-34 employees
26,20--,13,323,336,11753,,409885,,1418616,,Michigan,MANUFACTURING,35-39 employees
26,20--,14,272,284,11145,,423879,,1551217,,Michigan,MANUFACTURING,40-44 employees
26,20--,15,189,201,8634,,291627,,1116432,,Michigan,MANUFACTURING,45-49 employees
26,20--,16,159,172,7825,,288774,,1051950,,Michigan,MANUFACTURING,50-54 employees
26,20--,17,127,138,6898,,259478,,984225,,Michigan,MANUFACTURING,55-59 employees
26,20--,18,113,120,6897,,252075,,919801,,Michigan,MANUFACTURING,60-64 employees
26,20--,19,110,131,7052,,249346,,971740,,Michigan,MANUFACTURING,65-69 employees
26,20--,20,56,63,3788,,137970,,545826,,Michigan,MANUFACTURING,70-74 employees
26,20--,21,88,110,6291,,213224,,829334,,Michigan,MANUFACTURING,75-79 employees
26,20--,22,67,70,5094,,181773,,685400,,Michigan,MANUFACTURING,80-84 employees
26,20--,23,76,94,6001,,211862,,1008620,,Michigan,MANUFACTURING,85-89 employees
26,20--,24,63,78,5393,,204399,,747264,,Michigan,MANUFACTURING,90-94 employees
26,20--,25,54,63,4926,,181304,,725069,,Michigan,MANUFACTURING,95-99 employees
26,20--,27,14327,14973,348505,,12134895,,50172308,,Michigan,MANUFACTURING,< 500 employees
26,20--,29,187,353,57708,,2099273,,9924164,,Michigan,MANUFACTURING,500-999 employees
26,20--,30,82,177,29987,,1053923,,5657720,,Michigan,MANUFACTURING,"1,000-1,499 employees"
26,20--,31,92,197,31548,,1224853,,6115178,,Michigan,MANUFACTURING,"1,500-2,499 employees"
26,20--,32,344,1170,501192,,27282190,,150052370,,Michigan,MANUFACTURING,"2,500 + employees"
26,40--,01,6283,8506,171522,,6613243,,39808787,,Michigan,"TRANSPORTATION, COMM., UTILITIES",Total
26,40--,02,939,940,0,,38064,,208662,,Michigan,"TRANSPORTATION, COMM., UTILITIES",0 employees
26,40--,03,2641,2643,5407,,125192,,684655,,Michigan,"TRANSPORTATION, COMM., UTILITIES",1-4 employees
26,40--,04,963,970,6283,,140079,,660915,,Michigan,"TRANSPORTATION, COMM., UTILITIES",5-9 employees
26,40--,06,389,402,4517,,109655,,438319,,Michigan,"TRANSPORTATION, COMM., UTILITIES",10-14 employees
26,40--,07,230,259,3798,,103517,,391093,,Michigan,"TRANSPORTATION, COMM., UTILITIES",15-19 employees
26,40--,08,5162,5214,20005,,516507,,2383644,,Michigan,"TRANSPORTATION, COMM., UTILITIES",< 20 employees
26,40--,10,138,157,2854,,76735,,271601,,Michigan,"TRANSPORTATION, COMM., UTILITIES",20-24 employees
26,40--,11,110,125,2788,,76949,,266559,,Michigan,"TRANSPORTATION, COMM., UTILITIES",25-29 employees
26,40--,12,75,86,2192,,54451,,198679,,Michigan,"TRANSPORTATION, COMM., UTILITIES",30-34 employees
26,40--,13,37,46,1147,,33901,,158176,,Michigan,"TRANSPORTATION, COMM., UTILITIES",35-39 employees
26,40--,14,41,50,1583,,41042,,128600,,Michigan,"TRANSPORTATION, COMM., UTILITIES",40-44 employees
26,40--,15,34,45,0,[g],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",45-49 employees
26,40--,16,36,48,0,[g],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",50-54 employees
26,40--,17,33,50,1370,,36558,,129910,,Michigan,"TRANSPORTATION, COMM., UTILITIES",55-59 employees
26,40--,18,21,25,1229,,36334,,141223,,Michigan,"TRANSPORTATION, COMM., UTILITIES",60-64 employees
26,40--,19,21,30,1214,,38839,,160818,,Michigan,"TRANSPORTATION, COMM., UTILITIES",65-69 employees
26,40--,20,20,22,0,[f],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",70-74 employees
26,40--,21,20,34,0,[g],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",75-79 employees
26,40--,22,18,22,0,[g],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",80-84 employees
26,40--,23,9,31,0,[f],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",85-89 employees
26,40--,24,13,18,695,,26457,,82729,,Michigan,"TRANSPORTATION, COMM., UTILITIES",90-94 employees
26,40--,25,10,19,0,[f],0,(D),0,(D),Michigan,"TRANSPORTATION, COMM., UTILITIES",95-99 employees
26,40--,27,6009,6432,61093,,1774522,,7882010,,Michigan,"TRANSPORTATION, COMM., UTILITIES",< 500 employees
26,40--,29,62,142,5202,,198995,,1543606,,Michigan,"TRANSPORTATION, COMM., UTILITIES",500-999 employees
26,40--,30,27,75,2202,,86327,,430077,,Michigan,"TRANSPORTATION, COMM., UTILITIES","1,000-1,499 employees"
26,40--,31,36,82,7825,,248897,,1015304,,Michigan,"TRANSPORTATION, COMM., UTILITIES","1,500-2,499 employees"
26,40--,32,149,1775,95200,,4304502,,28937790,,Michigan,"TRANSPORTATION, COMM., UTILITIES","2,500 + employees"
26,50--,01,13603,16328,221031,,8931687,,162501694,,Michigan,WHOLESALE,Total
26,50--,02,1073,1073,0,,61522,,1223501,,Michigan,WHOLESALE,0 employees
26,50--,03,5386,5402,11310,,456627,,9921355,,Michigan,WHOLESALE,1-4 employees
26,50--,04,2444,2468,16105,,554286,,8735222,,Michigan,WHOLESALE,5-9 employees
26,50--,06,1074,1118,12283,,466724,,4982639,,Michigan,WHOLESALE,10-14 employees
26,50--,07,677,747,10866,,400195,,4621483,,Michigan,WHOLESALE,15-19 employees
26,50--,08,10654,10808,50564,,1939354,,29484200,,Michigan,WHOLESALE,< 20 employees
26,50--,10,448,520,9315,,360488,,4140382,,Michigan,WHOLESALE,20-24 employees
26,50--,11,266,318,6498,,230233,,2249963,,Michigan,WHOLESALE,25-29 employees
26,50--,12,221,269,6166,,229008,,2009575,,Michigan,WHOLESALE,30-34 employees
26,50--,13,151,191,4874,,207556,,2916222,,Michigan,WHOLESALE,35-39 employees
26,50--,14,127,186,4545,,174593,,2180323,,Michigan,WHOLESALE,40-44 employees
26,50--,15,89,126,3658,,141833,,1154576,,Michigan,WHOLESALE,45-49 employees
26,50--,16,86,155,3526,,138167,,2133411,,Michigan,WHOLESALE,50-54 employees
26,50--,17,61,95,2808,,102528,,754151,,Michigan,WHOLESALE,55-59 employees
26,50--,18,45,79,2055,,78177,,728624,,Michigan,WHOLESALE,60-64 employees
26,50--,19,31,44,1237,,43771,,284233,,Michigan,WHOLESALE,65-69 employees
26,50--,20,32,53,1766,,60497,,726192,,Michigan,WHOLESALE,70-74 employees
26,50--,21,37,57,1734,,64606,,653351,,Michigan,WHOLESALE,75-79 employees
26,50--,22,31,58,1815,,77244,,661494,,Michigan,WHOLESALE,80-84 employees
26,50--,23,31,61,1780,,65240,,506082,,Michigan,WHOLESALE,85-89 employees
26,50--,24,24,45,1332,,57369,,653983,,Michigan,WHOLESALE,90-94 employees
26,50--,25,20,23,901,,35206,,1036343,,Michigan,WHOLESALE,95-99 employees
26,50--,27,12852,14119,140735,,5292712,,67981909,,Michigan,WHOLESALE,< 500 employees
26,50--,29,152,283,9236,,372778,,7694457,,Michigan,WHOLESALE,500-999 employees
26,50--,30,74,177,4155,,196629,,6672064,,Michigan,WHOLESALE,"1,000-1,499 employees"
26,50--,31,98,197,5570,,191923,,4153915,,Michigan,WHOLESALE,"1,500-2,499 employees"
26,50--,32,427,1552,61335,,2877645,,75999349,,Michigan,WHOLESALE,"2,500 + employees"
26,52--,01,40192,56232,821238,,12070656,,97477017,,Michigan,RETAIL,Total
26,52--,02,4823,4895,0,,128281,,1158853,,Michigan,RETAIL,0 employees
26,52--,03,14977,15018,34977,,455952,,5058257,,Michigan,RETAIL,1-4 employees
26,52--,04,8550,8715,56617,,690798,,5608092,,Michigan,RETAIL,5-9 employees
26,52--,06,3743,4003,43655,,542503,,3872211,,Michigan,RETAIL,10-14 employees
26,52--,07,1942,2172,32202,,404368,,2857938,,Michigan,RETAIL,15-19 employees
26,52--,08,34035,34803,167451,,2221902,,18555351,,Michigan,RETAIL,< 20 employees
26,52--,10,1134,1328,24260,,314192,,2251759,,Michigan,RETAIL,20-24 employees
26,52--,11,797,993,21060,,273837,,2095610,,Michigan,RETAIL,25-29 employees
26,52--,12,624,816,19461,,270956,,2130775,,Michigan,RETAIL,30-34 employees
26,52--,13,476,642,17121,,254780,,1956923,,Michigan,RETAIL,35-39 employees
26,52--,14,358,539,14586,,221084,,1950084,,Michigan,RETAIL,40-44 employees
26,52--,15,307,433,13819,,209704,,1732838,,Michigan,RETAIL,45-49 employees
26,52--,16,254,378,12488,,182774,,1482319,,Michigan,RETAIL,50-54 employees
26,52--,17,201,347,10921,,150412,,1354721,,Michigan,RETAIL,55-59 employees
26,52--,18,156,255,9170,,158844,,1568014,,Michigan,RETAIL,60-64 employees
26,52--,19,128,238,7980,,143825,,1151665,,Michigan,RETAIL,65-69 employees
26,52--,20,116,199,8021,,150728,,1427013,,Michigan,RETAIL,70-74 employees
26,52--,21,91,172,6339,,104837,,1044147,,Michigan,RETAIL,75-79 employees
26,52--,22,90,186,6679,,115178,,1205733,,Michigan,RETAIL,80-84 employees
26,52--,23,70,132,5541,,112612,,1183387,,Michigan,RETAIL,85-89 employees
26,52--,24,61,135,5218,,100107,,1030274,,Michigan,RETAIL,90-94 employees
26,52--,25,54,123,4502,,80798,,766301,,Michigan,RETAIL,95-99 employees
26,52--,27,39584,44660,441600,,6559654,,56873106,,Michigan,RETAIL,< 500 employees
26,52--,29,128,1318,29118,,396381,,2665024,,Michigan,RETAIL,500-999 employees
26,52--,30,65,499,11781,,152916,,1012304,,Michigan,RETAIL,"1,000-1,499 employees"
26,52--,31,75,793,22817,,333618,,2613060,,Michigan,RETAIL,"1,500-2,499 employees"
26,52--,32,340,8962,315922,,4628087,,34313523,,Michigan,RETAIL,"2,500 + employees"
26,60--,01,13076,19601,214145,,7741568,,66442377,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",Total
26,60--,02,1617,1617,0,,51978,,371805,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",0 employees
26,60--,03,7321,7342,14784,,360260,,2441162,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",1-4 employees
26,60--,04,1830,1899,11685,,334811,,1664404,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",5-9 employees
26,60--,06,616,713,7049,,208936,,1108615,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",10-14 employees
26,60--,07,286,351,4664,,148446,,564684,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",15-19 employees
26,60--,08,11670,11922,38182,,1104431,,6150670,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",< 20 employees
26,60--,10,163,234,3418,,108677,,672284,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",20-24 employees
26,60--,11,147,204,3594,,116879,,552293,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",25-29 employees
26,60--,12,99,175,2826,,88981,,388187,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",30-34 employees
26,60--,13,71,132,2270,,74933,,263939,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",35-39 employees
26,60--,14,48,107,1778,,50162,,217148,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",40-44 employees
26,60--,15,45,84,1916,,56640,,231843,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",45-49 employees
26,60--,16,35,89,1441,,53782,,304735,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",50-54 employees
26,60--,17,45,101,2330,,72082,,362718,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",55-59 employees
26,60--,18,30,70,1707,,50150,,440331,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",60-64 employees
26,60--,19,25,77,1382,,51717,,230710,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",65-69 employees
26,60--,20,23,73,1310,,40210,,341516,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",70-74 employees
26,60--,21,15,36,914,,29792,,171426,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",75-79 employees
26,60--,22,11,32,507,,15770,,58154,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",80-84 employees
26,60--,23,13,46,985,,30125,,129689,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",85-89 employees
26,60--,24,16,56,1113,,33378,,217059,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",90-94 employees
26,60--,25,11,41,955,,36345,,123304,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",95-99 employees
26,60--,27,12706,14642,93117,,2809918,,15813090,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",< 500 employees
26,60--,29,78,300,11030,,358240,,2045059,,Michigan,"FINANCE, INSURANCE, REAL ESTATE",500-999 employees
26,60--,30,35,325,7176,,274586,,2270697,,Michigan,"FINANCE, INSURANCE, REAL ESTATE","1,000-1,499 employees"
26,60--,31,46,193,7922,,307526,,8084640,,Michigan,"FINANCE, INSURANCE, REAL ESTATE","1,500-2,499 employees"
26,60--,32,211,4141,94900,,3991298,,38228891,,Michigan,"FINANCE, INSURANCE, REAL ESTATE","2,500 + employees"
26,70--,01,75500,85823,1248384,,34040990,,82559002,,Michigan,SERVICES,Total
26,70--,02,8541,8558,0,,467638,,1345714,,Michigan,SERVICES,0 employees
26,70--,03,35481,35518,75686,,1947996,,6296571,,Michigan,SERVICES,1-4 employees
26,70--,04,14913,15081,97738,,2475005,,6376352,,Michigan,SERVICES,5-9 employees
26,70--,06,5489,5712,63766,,1699847,,4011942,,Michigan,SERVICES,10-14 employees
26,70--,07,2543,2794,42127,,1127379,,2674359,,Michigan,SERVICES,15-19 employees
26,70--,08,66967,67663,279317,,7717865,,20704938,,Michigan,SERVICES,< 20 employees
26,70--,10,1537,1807,33027,,900087,,2025729,,Michigan,SERVICES,20-24 employees
26,70--,11,993,1240,26193,,781469,,1767393,,Michigan,SERVICES,25-29 employees
26,70--,12,748,945,23159,,650595,,1436045,,Michigan,SERVICES,30-34 employees
26,70--,13,537,708,18967,,496364,,1179654,,Michigan,SERVICES,35-39 employees
26,70--,14,446,636,17703,,428943,,987938,,Michigan,SERVICES,40-44 employees
26,70--,15,312,454,13658,,372675,,860634,,Michigan,SERVICES,45-49 employees
26,70--,16,259,398,12347,,322594,,769640,,Michigan,SERVICES,50-54 employees
26,70--,17,215,361,11139,,294841,,725203,,Michigan,SERVICES,55-59 employees
26,70--,18,187,291,10504,,232451,,477352,,Michigan,SERVICES,60-64 employees
26,70--,19,173,290,10704,,287663,,599819,,Michigan,SERVICES,65-69 employees
26,70--,20,137,215,9014,,208102,,643297,,Michigan,SERVICES,70-74 employees
26,70--,21,138,247,9682,,242338,,485538,,Michigan,SERVICES,75-79 employees
26,70--,22,125,240,9164,,273351,,545094,,Michigan,SERVICES,80-84 employees
26,70--,23,110,182,8527,,228003,,541804,,Michigan,SERVICES,85-89 employees
26,70--,24,88,177,6829,,190782,,346711,,Michigan,SERVICES,90-94 employees
26,70--,25,81,192,6815,,173609,,378811,,Michigan,SERVICES,95-99 employees
26,70--,27,74560,80112,738180,,19499437,,47596579,,Michigan,SERVICES,< 500 employees
26,70--,29,251,935,71021,,1668808,,3903989,,Michigan,SERVICES,500-999 employees
26,70--,30,121,373,47264,,1162674,,2429906,,Michigan,SERVICES,"1,000-1,499 employees"
26,70--,31,135,668,55273,,1352294,,3234004,,Michigan,SERVICES,"1,500-2,499 employees"
26,70--,32,433,3735,336646,,10357777,,25394524,,Michigan,SERVICES,"2,500 + employees"
